RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
6372,7701,47,R5,0.87,536,PROSPECT AVE,,FALSE,TRUE,,,536,Y,,"536 Prospect Avenue,Princeton,NJ",0.902,range,40.358522,-74.63166
6373,7701,46,R5,0.93,522,PROSPECT AVE,,FALSE,TRUE,,,522,Y,,"522 Prospect Avenue,Princeton,NJ",2,Parcel,40.35827875,-74.63242167
6376,7701,43,R5,0.54,484,PROSPECT AVE,,FALSE,TRUE,,,484,Y,,"484 Prospect Avenue,Princeton,NJ",2,Parcel,40.35718187,-74.6329095
6377,7701,42,R5,0.51,474,PROSPECT AVE,,FALSE,TRUE,,,474,Y,,"474 Prospect Avenue,Princeton,NJ",0.902,range,40.356826,-74.632598
6378,7701,22,R5,0.66,424,PROSPECT AVE,,FALSE,TRUE,,,424,Y,,"424 Prospect Avenue,Princeton,NJ",0.902,range,40.354963,-74.635126
6379,7701,21,R5,0.74,416,PROSPECT AVE,,FALSE,TRUE,,,416,Y,,"416 Prospect Avenue,Princeton,NJ",2,Parcel,40.35568701,-74.63488917
6380,7701,48,R5,0.5,540,PROSPECT AVE,,FALSE,TRUE,,,540,Y,,"540 Prospect Avenue,Princeton,NJ",0.902,range,40.358623,-74.631572
6382,7801,26,R5,0.83,389,PROSPECT AVE,,FALSE,TRUE,,,389,Y,,"389 Prospect Avenue,Princeton,NJ",0.902,range,40.354493,-74.635556
6383,7801,25,R5,0.76,379,PROSPECT AVE,,FALSE,TRUE,,,379,Y,,"379 Prospect Avenue,Princeton,NJ",0.902,range,40.354244,-74.635784
6385,7801,23,R5,0.6,363,PROSPECT AVE,,FALSE,TRUE,,,363,Y,,"363 Prospect Avenue,Princeton,NJ",0.902,range,40.353878,-74.636407
6386,7801,22,R5,0.57,347,PROSPECT AVE,,FALSE,TRUE,,,347,Y,,"347 Prospect Avenue,Princeton,NJ",0.902,range,40.353531,-74.636821
6387,7803,13,R5,0.55,429,PROSPECT AVE,,FALSE,TRUE,,,429,Y,,"429 Prospect Avenue,Princeton,NJ",0.902,range,40.355542,-74.634209
6388,7803,14,R5,0.47,445,PROSPECT AVE,,FALSE,FALSE,,,445,Y,,"445 Prospect Avenue,Princeton,NJ",0.902,range,40.355942,-74.633811
6389,7805,12,R5,0.48,463,PROSPECT AVE,,FALSE,FALSE,,,463,Y,,"463 Prospect Avenue,Princeton,NJ",0.902,range,40.356382,-74.633058
6390,7805,13,R5,0.58,475,PROSPECT AVE,,FALSE,TRUE,,,475,Y,,"475 Prospect Avenue,Princeton,NJ",0.902,range,40.356789,-74.632623
6391,7805,14,R5,0.53,487,PROSPECT AVE,,FALSE,TRUE,,,487,Y,,"487 Prospect Avenue,Princeton,NJ",2,Parcel,40.356905,-74.63199277
6393,7805,16,R5,0.58,505,PROSPECT AVE,,FALSE,TRUE,,,505,Y,,"505 Prospect Avenue,Princeton,NJ",0.902,range,40.357993,-74.631975
6394,7805,17,R5,0.5,513,PROSPECT AVE,,FALSE,TRUE,,,513,Y,,"513 Prospect Avenue,Princeton,NJ",0.902,range,40.35832,-74.631783
6395,7805,18,R5,0.69,529,PROSPECT AVE,,FALSE,TRUE,,,529,Y,,"529 Prospect Avenue,Princeton,NJ",0.902,range,40.358913,-74.631281
6396,46.01,1 C03,E-3,0.83,26,PROSPECT BEND,,FALSE,FALSE,,yes,26,N,,"26 Prospect Bend,Princeton,NJ",3,StreetSegmentInterpolation,40.3482572,-74.65376348
6398,101,5,RA,8.7,5073,PROVINCE LINE RD,,FALSE,TRUE,,,5073,Y,,"5073 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36758332,-74.71804487
6399,101,2,RA,6.33,5111,PROVINCE LINE RD,,FALSE,TRUE,yes,,5111,Y,,"5111 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36983591,-74.71935335
6400,102,5,RA,9.66,5159,PROVINCE LINE RD,,FALSE,TRUE,,,5159,Y,,"5159 Province Line Road,Princeton,NJ",2,Parcel,40.37076178,-74.71837215
6401,102,7,RA,12.13,5279,PROVINCE LINE RD,,FALSE,TRUE,,,5279,Y,,"5279 Province Line Road,Princeton,NJ",2,Parcel,40.37372468,-74.72001081
6402,1601,1,RA,9.82,4915,PROVINCE LINE RD,,FALSE,TRUE,,,4915,Y,,"4915 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36115248,-74.71449452
6403,3302,1,R1,2.43,4801,PROVINCE LINE RD,,FALSE,TRUE,yes,,4801,Y,,"4801 Province Line Road,Princeton,NJ",2,Parcel,40.35855732,-74.71253971
6404,3302,2,R1,2.17,4825,PROVINCE LINE RD,,FALSE,FALSE,yes,,4825,Y,,"4825 Province Line Road,Princeton,NJ",2,Parcel,40.35934235,-74.71303546
6405,6101,9,R1,1.83,4393,PROVINCE LINE RD,,FALSE,FALSE,,,4393,Y,,"4393 Province Line Road,Princeton,NJ",2,Parcel,40.34480818,-74.70510994
6406,6101,8,R1,2,4371,PROVINCE LINE RD,,FALSE,TRUE,yes,,4371,Y,,"4371 Province Line Road,Princeton,NJ",2,Parcel,40.34414934,-74.70465768
6407,6101,7,R1,2.02,4345,PROVINCE LINE RD,,FALSE,TRUE,yes,,4345,Y,,"4345 Province Line Road,Princeton,NJ",2,Parcel,40.34337621,-74.70435443
6408,6102,7,R1,1.35,4445,PROVINCE LINE RD,,FALSE,FALSE,,,4445,Y,,"4445 Province Line Road,Princeton,NJ",2,Parcel,40.34645162,-74.7061297
6410,6107,1,R1,3.06,4509,PROVINCE LINE RD,,FALSE,TRUE,,,4509,Y,,"4509 Province Line Road,Princeton,NJ",2,Parcel,40.34862697,-74.70689081
6411,6107,2,R1,3.06,4531,PROVINCE LINE RD,,FALSE,TRUE,,,4531,Y,,"4531 Province Line Road,Princeton,NJ",2,Parcel,40.34930982,-74.70726192
6412,6107,5,R1,0.85,4587,PROVINCE LINE RD,,FALSE,FALSE,yes,,4587,Y,,"4587 Province Line Road,Princeton,NJ",2,Parcel,40.35082702,-74.7086672
6413,6107,6,R1,0.69,4601,PROVINCE LINE RD,,FALSE,FALSE,yes,,4601,Y,,"4601 Province Line Road,Princeton,NJ",2,Parcel,40.35124948,-74.70890944
6414,6107,3,R1,3.06,4553,PROVINCE LINE RD,,FALSE,TRUE,yes,,4553,Y,,"4553 Province Line Road,Princeton,NJ",2,Parcel,40.34999214,-74.70763041
6416,6107,4,R1,0.85,4571,PROVINCE LINE RD,,FALSE,FALSE,yes,,4571,Y,,"4571 Province Line Road,Princeton,NJ",2,Parcel,40.35035629,-74.70841446
6417,8001,2,R1,1.12,4235,PROVINCE LINE RD,,FALSE,FALSE,yes,,4235,Y,,"4235 Province Line Road,Princeton,NJ",0.868,street,40.304733,-74.691266
6420,8001,4,R1,1.67,4259,PROVINCE LINE RD,,FALSE,FALSE,yes,,4259,Y,,"4259 Province Line Road,Princeton,NJ",0.868,street,40.309124,-74.694403
6421,8001,5,R1,85.52,4321,PROVINCE LINE RD,,FALSE,TRUE,yes,,4321,Y,,"4321 Province Line Road,Princeton,NJ",3,StreetSegmentInterpolation,40.33555827,-74.70069856
6422,8001,6,R1,2.16,4343,PROVINCE LINE RD,,FALSE,TRUE,yes,,4343,Y,,"4343 Province Line Road,Princeton,NJ",0.868,street,40.305624,-74.692901
6424,9001,1,R1,13.8,4535,PROVINCE LINE RD,,FALSE,TRUE,yes,,4535,Y,,"4535 Province Line Road,Princeton,NJ",2,Parcel,40.33308841,-74.69798269
6425,9001,2,R1,1.18,4563,PROVINCE LINE RD,,FALSE,FALSE,yes,,4563,Y,,"4563 Province Line Road,Princeton,NJ",2,Parcel,40.33403378,-74.70056747
6426,9001,3,R1,9.55,4565,PROVINCE LINE RD,,FALSE,TRUE,yes,,4565,Y,,"4565 Province Line Road,Princeton,NJ",2,Parcel,40.33460477,-74.700484
6427,9002,2,R1,3.45,4197,PROVINCE LINE RD,,FALSE,TRUE,yes,,4197,Y,,"4197 Province Line Road,Princeton,NJ",0.868,street,40.302684,-74.687792
6428,9002,1,R1,3,4179,PROVINCE LINE RD,,FALSE,TRUE,yes,,4179,Y,,"4179 Province Line Road,Princeton,NJ",0.868,street,40.302656,-74.687051
6430,5101,6,R1,2.14,2,PURITAN CT,,FALSE,TRUE,yes,,2,Y,,"02 Puritan Court,Princeton,NJ",2,Parcel,40.35407802,-74.69381523
6431,5101,9,R1,4.32,44,PURITAN CT,,FALSE,TRUE,yes,,44,Y,,"44 Puritan Court,Princeton,NJ",2,Parcel,40.35598352,-74.69270764
6432,5101,12,R1,6.75,37,PURITAN CT,,FALSE,TRUE,yes,,37,Y,,"37 Puritan Court,Princeton,NJ",2,Parcel,40.35586492,-74.6912339
6433,5101,8,R1,2.15,34,PURITAN CT,,FALSE,TRUE,yes,,34,Y,,"34 Puritan Court,Princeton,NJ",0.965,range,40.35443,-74.692973
6434,5101,13,R1,2.39,29,PURITAN CT,,FALSE,TRUE,yes,,29,Y,,"29 Puritan Court,Princeton,NJ",0.965,range,40.354499,-74.692951
6435,5101,15,R1,2,3,PURITAN CT,,FALSE,FALSE,,,3,Y,,"03 Puritan Court,Princeton,NJ",2,Parcel,40.3541442,-74.69248795
6436,5101,7,R1,2.02,20,PURITAN CT,,FALSE,TRUE,yes,,20,Y,,"20 Puritan Court,Princeton,NJ",0.965,range,40.354642,-74.692905
6442,10201,7,RHFW,1.27,580,QUAKER RD,,TRUE,FALSE,yes,,580,Y,,"580 Quaker Road,Princeton,NJ",2,Parcel,40.31300616,-74.6826043
6446,10201,9,F1,6.27,560,QUAKER RD,,TRUE,FALSE,yes,,560,N,,"560 Quaker Road,Princeton,NJ",2,Parcel,40.31404148,-74.68181496
6447,10201,11,F2,6.01,354,QUAKER RD,,TRUE,FALSE,yes,,354,N,,"354 Quaker Road,Princeton,NJ",2,Parcel,40.32056302,-74.68175903
6449,10201,8,,1.15,570,QUAKER RD,,FALSE,FALSE,yes,,570,N,,"570 Quaker Road,Princeton,NJ",2,Parcel,40.31346765,-74.68280635
6451,10201,6,RHFW,108.69,642,QUAKER RD,,TRUE,FALSE,yes,,642,Y,,"642 Quaker Road,Princeton,NJ",3,StreetSegmentInterpolation,40.31235784,-74.68279702
6456,10202,2,R1,6.1,309,QUAKER RD,,TRUE,TRUE,yes,,309,Y,,"309 Quaker Road,Princeton,NJ",2,Parcel,40.32137732,-74.68311081
6457,10301,16,,9.79,470,QUAKER RD,,FALSE,FALSE,,,470,N,,"470 Quaker Road,Princeton,NJ",3,StreetSegmentInterpolation,40.32139158,-74.68218047
6458,9801,7,R3,0.4,41,QUAKER RD,,FALSE,FALSE,yes,,41,Y,,"41 Quaker Road,Princeton,NJ",2,Parcel,40.33169864,-74.68128966
6460,9801,5,R3,0.23,9,QUAKER RD,,FALSE,FALSE,yes,,9,Y,,"09 Quaker Road,Princeton,NJ",2,Parcel,40.33295972,-74.68161507
6461,9801,9,R3,7.8,125,QUAKER RD,,FALSE,TRUE,yes,,125,Y,,"125 Quaker Road,Princeton,NJ",2,Parcel,40.32876827,-74.67994298
6462,9801,6,R3,0.12,25,QUAKER RD,,FALSE,FALSE,yes,,25,Y,,"25 Quaker Road,Princeton,NJ",2,Parcel,40.3323443,-74.68139519
6463,9801,8,R3,2.4,71,QUAKER RD,,TRUE,TRUE,yes,,71,Y,,"71 Quaker Road,Princeton,NJ",2,Parcel,40.33065106,-74.68067225
6464,9901,2,R3,1.14,124,QUAKER RD,,FALSE,TRUE,yes,,124,Y,,"124 Quaker Road,Princeton,NJ",2,Parcel,40.3297288,-74.67905879
6466,9901,3,R3,0.69,106,QUAKER RD,,FALSE,FALSE,yes,,106,Y,,"106 Quaker Road,Princeton,NJ",0.965,range,40.330291,-74.679748
6467,9902,2,R3,0.87,28,QUAKER RD,,FALSE,FALSE,yes,,28,Y,,"28 Quaker Road,Princeton,NJ",0.965,range,40.33254,-74.681387
6468,9902,3,R3,0.74,10,QUAKER RD,,TRUE,FALSE,yes,,10,Y,,"10 Quaker Road,Princeton,NJ",2,Parcel,40.33308883,-74.68115042
6469,9902,1.0001,R3,1.13,44,QUAKER RD,,FALSE,TRUE,yes,,44,Y,,"44 Quaker Road,Princeton,NJ",0.965,range,40.331982,-74.681223
6470,6804,6,R2,0.45,112,QUARRY LN,,FALSE,FALSE,,,112,Y,,"112 Quarry Lane,Princeton,NJ",0.732,range,40.366315,-74.938185
6471,6804,9,R2,0.02,148,QUARRY LN,,FALSE,FALSE,yes,,148,Y,,"148 Quarry Lane,Princeton,NJ",0.732,range,40.366967,-74.937435
6472,6804,8,R2,2.64,136,QUARRY LN,,FALSE,FALSE,yes,,136,Y,,"136 Quarry Lane,Princeton,NJ",0.732,range,40.366759,-74.937645
6473,6804,5,R2,0.44,100,QUARRY LN,,FALSE,FALSE,,,100,Y,,"100 Quarry Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35664209,-74.67531185
6475,17.02,47,R-4,0.14,28,QUARRY ST,,FALSE,FALSE,,yes,28,Y,,"28 Quarry Street,Princeton,NJ",2,Parcel,40.35274743,-74.66267067
6476,17.02,49.01 C01,R-4,12.66,16,QUARRY ST,,FALSE,FALSE,,yes,16,Y,,"16 Quarry Street,Princeton,NJ",1,range,40.35319,-74.661701
6477,17.02,49.02 C02,R-4,12.66,18,QUARRY ST,,FALSE,FALSE,,yes,18,Y,,"18 Quarry Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35305833,-74.6619796
6478,17.02,49,R-4,0.15,16,QUARRY ST,,FALSE,FALSE,,yes,16,Y,,"16 Quarry Street,Princeton,NJ",1,range,40.35319,-74.661701
6479,17.02,48,R-4,0.14,22-24,QUARRY ST,,FALSE,FALSE,,yes,22,Y,,"22 Quarry Street,Princeton,NJ",3,StreetSegmentInterpolation,40.3530416,-74.66204792
6480,17.02,50,R-4,0.15,14-Dec,QUARRY ST,,FALSE,FALSE,,yes,12,Y,,"12 Quarry Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35308344,-74.66187711
6482,17.02,51,R-4,0.15,10,QUARRY ST,,FALSE,FALSE,,yes,10,Y,,"10 Quarry Street,Princeton,NJ",2,Parcel,40.35294022,-74.66184701
6486,17.03,91,R-4,0.19,23,QUARRY ST,,FALSE,FALSE,,yes,23,Y,,"23 Quarry Street,Princeton,NJ",1,range,40.353173,-74.66189
6487,17.03,93,R-4,1.43,35,QUARRY ST,,FALSE,FALSE,,yes,35,Y,,"35 Quarry Street,Princeton,NJ",0.92,range,40.353116,-74.662069
6488,17.03,94,R-4,0.03,39,QUARRY ST,,FALSE,FALSE,,yes,39,Y,,"39 Quarry Street,Princeton,NJ",1,range,40.353096,-74.662128
6489,17.03,110,R-4,0.07,19,QUARRY ST,,FALSE,FALSE,,yes,19,Y,,"19 Quarry Street,Princeton,NJ",2,Parcel,40.35322433,-74.6623071
6490,34.01,23,R-3,0.62,4,QUEENSTON PL,,FALSE,FALSE,,yes,4,Y,,"4 Queenston Place,Princeton,NJ",0.965,range,40.353346,-74.64768
6492,34.01,28,R-3JP,0.19,1,QUEENSTON PL,,TRUE,FALSE,,yes,1,Y,,"1 Queenston Place,Princeton,NJ",2,Parcel,40.3535663,-74.64765817
6494,34.01,26,R-3,0.29,3,QUEENSTON PL,,FALSE,FALSE,,yes,3,Y,,"3 Queenston Place,Princeton,NJ",0.965,range,40.353346,-74.64768
6496,34.01,25,R-3,0.29,2,QUEENSTON PL,,FALSE,FALSE,,yes,2,Y,,"2 Queenston Place,Princeton,NJ",0.965,range,40.353324,-74.647674
6497,6902,55,R9,0.09,30,RACE ST,,FALSE,FALSE,,,30,Y,,"30 Race Street,Princeton,NJ",1,range,40.356236,-74.667232
6498,6902,51,R9,0.1,25,RACE ST,,FALSE,FALSE,,,25,Y,,"25 Race Street,Princeton,NJ",1,range,40.356209,-74.667222
6499,6902,53,R9,1.05,32,RACE ST,,FALSE,TRUE,,,32,Y,,"32 Race Street,Princeton,NJ",2,Parcel,40.356542,-74.66771387
6500,6902,52,R9,0.1,31,RACE ST,,FALSE,FALSE,,,31,Y,,"31 Race Street,Princeton,NJ",1,range,40.356246,-74.667236
6502,6903,13,R9,0.15,12,RACE ST,,FALSE,TRUE,,,12,Y,,"12 Race Street,Princeton,NJ",2,Parcel,40.35588089,-74.6672918
6503,6904,1,R9,0.11,11,RACE ST,,FALSE,FALSE,,,11,Y,,"11 Race Street,Princeton,NJ",1,range,40.356136,-74.667194
6504,5701,7,R5,0.82,115,RANDALL RD,,FALSE,TRUE,,,115,Y,,"115 Randall Road,Princeton,NJ",0.965,range,40.368578,-74.64737
6505,5701,11,R5,0.45,149,RANDALL RD,,FALSE,FALSE,,,149,Y,,"149 Randall Road,Princeton,NJ",2,Parcel,40.36912577,-74.64751136
6506,5701,8,R5,0.66,123,RANDALL RD,,FALSE,TRUE,,,123,Y,,"123 Randall Road,Princeton,NJ",0.965,range,40.36868,-74.647535
6507,5701,9,R5,0.56,131,RANDALL RD,,FALSE,TRUE,,,131,Y,,"131 Randall Road,Princeton,NJ",2,Parcel,40.36875813,-74.64688437
6508,5701,10,R5,0.52,139,RANDALL RD,,FALSE,TRUE,,,139,Y,,"139 Randall Road,Princeton,NJ",2,Parcel,40.36893761,-74.6472092
6510,7402,12,R5,0.58,136,RANDALL RD,,FALSE,TRUE,,,136,Y,,"136 Randall Road,Princeton,NJ",0.965,range,40.368661,-74.64747
6511,7402,11,R5,0.52,148,RANDALL RD,,FALSE,TRUE,,,148,Y,,"148 Randall Road,Princeton,NJ",0.965,range,40.368981,-74.647956
6512,7402,14,R5,0.58,100,RANDALL RD,,FALSE,TRUE,,,100,Y,,"100 Randall Road,Princeton,NJ",2,Parcel,40.3678482,-74.64730297
6515,7403,12,R5,0.5,24,RANDALL RD,,FALSE,TRUE,,,24,Y,,"24 Randall Road,Princeton,NJ",0.965,range,40.365539,-74.648244
6516,7403,11,R5,0.52,32,RANDALL RD,,FALSE,TRUE,,,32,Y,,"32 Randall Road,Princeton,NJ",0.965,range,40.365684,-74.648036
6519,7404,9,R5,0.57,77,RANDALL RD,,FALSE,TRUE,,,77,Y,,"77 Randall Road,Princeton,NJ",0.965,range,40.368001,-74.646821
6520,7404,1,R5,0.5,7,RANDALL RD,,FALSE,TRUE,,,7,Y,,"07 Randall Road,Princeton,NJ",2,Parcel,40.36497069,-74.64831414
6521,7404,2,R5,0.51,15,RANDALL RD,,FALSE,TRUE,,,15,Y,,"15 Randall Road,Princeton,NJ",0.965,range,40.365648,-74.648088
6522,7404,3,R5,0.53,23,RANDALL RD,,FALSE,TRUE,,,23,Y,,"23 Randall Road,Princeton,NJ",0.965,range,40.365952,-74.647332
6523,7404,4,R5,0.54,31,RANDALL RD,,FALSE,TRUE,,,31,Y,,"31 Randall Road,Princeton,NJ",0.965,range,40.366414,-74.647088
6524,7404,5,R5,0.73,39,RANDALL RD,,FALSE,TRUE,,,39,Y,,"39 Randall Road,Princeton,NJ",2,Parcel,40.36571655,-74.64694381
6525,7404,7,R5,0.59,57,RANDALL RD,,FALSE,TRUE,,,57,Y,,"57 Randall Road,Princeton,NJ",2,Parcel,40.36627862,-74.64660195
6526,7404,8,R5,0.5,67,RANDALL RD,,FALSE,TRUE,,,67,Y,,"67 Randall Road,Princeton,NJ",0.965,range,40.367809,-74.646927
6527,7404,10,R5,0.59,87,RANDALL RD,,FALSE,TRUE,,,87,Y,,"87 Randall Road,Princeton,NJ",0.965,range,40.368197,-74.64685
6528,7404,11,R5,0.57,97,RANDALL RD,,FALSE,TRUE,,,97,Y,,"97 Randall Road,Princeton,NJ",0.965,range,40.368365,-74.646993
6530,7404,6,R5,0.91,49,RANDALL RD,,FALSE,TRUE,,,49,Y,,"49 Randall Road,Princeton,NJ",0.965,range,40.36752,-74.647063
6531,5804,10,R4,0.35,140,RANDOM RD,,FALSE,FALSE,,,140,Y,,"140 Random Road,Princeton,NJ",0.965,range,40.364514,-74.630835
6532,5804,19,R4,0.85,8,RANDOM RD,,FALSE,TRUE,,,8,Y,,"08 Random Road,Princeton,NJ",2,Parcel,40.36226777,-74.6337562
6533,5804,18,R4,1.15,26,RANDOM RD,,FALSE,TRUE,,,26,Y,,"26 Random Road,Princeton,NJ",2,Parcel,40.36266954,-74.63327048
6536,5804,17,R4,0.32,50,RANDOM RD,,FALSE,FALSE,,,50,Y,,"50 Random Road,Princeton,NJ",3,StreetSegmentInterpolation,40.36258093,-74.63269237
6537,5804,15,R4,0.21,72,RANDOM RD,,FALSE,FALSE,,,72,Y,,"72 Random Road,Princeton,NJ",2,Parcel,40.36383771,-74.63190583
6538,5804,13,R4,2.15,98,RANDOM RD,,FALSE,TRUE,,,98,Y,,"98 Random Road,Princeton,NJ",0.965,range,40.363668,-74.631767
6539,5804,12,R4,1.52,112,RANDOM RD,,FALSE,TRUE,,,112,Y,,"112 Random Road,Princeton,NJ",0.965,range,40.363971,-74.631493
6540,5804,11,R4,1.03,124,RANDOM RD,,FALSE,TRUE,,,124,Y,,"124 Random Road,Princeton,NJ",0.965,range,40.364207,-74.631211
6541,5804,14,R4,3.41,80,RANDOM RD,,FALSE,FALSE,,,80,Y,,"80 Random Road,Princeton,NJ",0.965,range,40.363254,-74.632135
6542,5904,12,R5,0.93,95,RANDOM RD,,FALSE,TRUE,,,95,Y,,"95 Random Road,Princeton,NJ",2,Parcel,40.36407511,-74.63051882
6544,5904,15,R5,1.25,139,RANDOM RD,,FALSE,TRUE,,,139,Y,,"139 Random Road,Princeton,NJ",0.965,range,40.364487,-74.63086
6545,5904,13,R5,0.9,107,RANDOM RD,,FALSE,TRUE,,,107,Y,,"107 Random Road,Princeton,NJ",0.965,range,40.363865,-74.631574
6546,5904,11,R5,0.95,83,RANDOM RD,,FALSE,TRUE,,,83,Y,,"83 Random Road,Princeton,NJ",0.965,range,40.363327,-74.632094
6547,5904,10,R5,0.9,73,RANDOM RD,,FALSE,TRUE,,,73,Y,,"73 Random Road,Princeton,NJ",0.965,range,40.363098,-74.632221
6548,5904,9,R5,0.94,61,RANDOM RD,,FALSE,TRUE,,,61,Y,,"61 Random Road,Princeton,NJ",0.965,range,40.362824,-74.632372
6549,5904,8,R5,0.86,49,RANDOM RD,,FALSE,TRUE,,,49,Y,,"49 Random Road,Princeton,NJ",0.965,range,40.362561,-74.632589
6550,5904,7,R5,0.8,39,RANDOM RD,,FALSE,TRUE,,,39,Y,,"39 Random Road,Princeton,NJ",2,Parcel,40.3624576,-74.6320106
6551,5904,5,R5,0.67,17,RANDOM RD,,FALSE,TRUE,,,17,Y,,"17 Random Road,Princeton,NJ",0.965,range,40.362027,-74.633528
6552,5904,4,R5,0.63,7,RANDOM RD,,FALSE,TRUE,,,7,Y,,"07 Random Road,Princeton,NJ",2,Parcel,40.36173593,-74.63323728
6553,5904,14,R5,0.86,119,RANDOM RD,,FALSE,TRUE,,,119,Y,,"119 Random Road,Princeton,NJ",2,Parcel,40.3646902,-74.62981218
6554,5301,49,R6,0.51,69,RED HILL RD,,FALSE,TRUE,yes,,69,Y,,"69 Red Hill Road,Princeton,NJ",0.965,range,40.364694,-74.665107
6555,5301,48,R6,0.47,59,RED HILL RD,,FALSE,TRUE,yes,,59,Y,,"59 Red Hill Road,Princeton,NJ",0.965,range,40.364415,-74.665109
6556,5301,43,R6,0.41,7,RED HILL RD,,FALSE,TRUE,yes,,7,Y,,"07 Red Hill Road,Princeton,NJ",2,Parcel,40.3629989,-74.66515829
6557,5301,44,R6,0.31,17,RED HILL RD,,FALSE,TRUE,yes,,17,Y,,"17 Red Hill Road,Princeton,NJ",2,Parcel,40.36325081,-74.66507395
6559,5301,46,R6,0.76,39,RED HILL RD,,FALSE,TRUE,yes,,39,Y,,"39 Red Hill Road,Princeton,NJ",0.965,range,40.363859,-74.665165
6560,5301,57,R6,0.51,141,RED HILL RD,,FALSE,TRUE,yes,,141,Y,,"141 Red Hill Road,Princeton,NJ",2,Parcel,40.36739478,-74.66405473
6561,5301,51,R6,0.58,85,RED HILL RD,,FALSE,TRUE,yes,,85,Y,,"85 Red Hill Road,Princeton,NJ",2,Parcel,40.36568424,-74.66466235
6562,5301,52,R6,0.6,99,RED HILL RD,,FALSE,TRUE,yes,,99,Y,,"99 Red Hill Road,Princeton,NJ",2,Parcel,40.36595609,-74.6646205
6563,5301,53,R6,0.61,101,RED HILL RD,,FALSE,TRUE,yes,,101,Y,,"101 Red Hill Road,Princeton,NJ",2,Parcel,40.3662278,-74.66456905
6564,5301,54,R6,0.94,111,RED HILL RD,,FALSE,TRUE,yes,,111,Y,,"111 Red Hill Road,Princeton,NJ",2,Parcel,40.36656788,-74.66450472
6565,5301,55,R6,0.96,121,RED HILL RD,,FALSE,TRUE,yes,,121,Y,,"121 Red Hill Road,Princeton,NJ",0.965,range,40.366139,-74.665007
6568,5301,50,R6,0.55,77,RED HILL RD,,FALSE,TRUE,yes,,77,Y,,"77 Red Hill Road,Princeton,NJ",0.965,range,40.364917,-74.665109
6569,5301,47,R6,0.44,51,RED HILL RD,,FALSE,TRUE,yes,,51,Y,,"51 Red Hill Road,Princeton,NJ",0.965,range,40.364192,-74.665124
6570,5405,1,R6,0.28,162,RED HILL RD,,FALSE,TRUE,yes,,162,Y,,"162 Red Hill Road,Princeton,NJ",0.965,range,40.367292,-74.664867
6571,5405,8,R6,0.36,172,RED HILL RD,,FALSE,TRUE,,,172,Y,,"172 Red Hill Road,Princeton,NJ",0.965,range,40.367533,-74.664627
6572,5405,1,R6,0.28,162,RED HILL RD,,FALSE,TRUE,,,162,Y,,"162 Red Hill Road,Princeton,NJ",0.965,range,40.367292,-74.664867
6573,5405,8,R6,0.36,172,RED HILL RD,,FALSE,TRUE,,,172,Y,,"172 Red Hill Road,Princeton,NJ",0.965,range,40.367533,-74.664627
6574,5407,1,R6,1.64,136,RED HILL RD,,FALSE,TRUE,yes,,136,Y,,"136 Red Hill Road,Princeton,NJ",2,Parcel,40.36792416,-74.66444116
6575,4201,21,R2,9.78,50,REDDING CIR,,FALSE,TRUE,yes,,50,Y,,"50 Redding Circle,Princeton,NJ",2,Parcel,40.37284884,-74.6606597
6576,11401,6,E1,0.45,12,REGATTA RD,,FALSE,FALSE,,,12,N,,"12 Regatta Road,Princeton,NJ",2,Parcel,40.34454369,-74.6395554
6577,11401,4,E1,0.5,15,REGATTA RD,,FALSE,FALSE,,,15,N,,"15 Regatta Road,Princeton,NJ",2,Parcel,40.34409553,-74.63999808
6578,11401,5,E1,0.89,20,REGATTA RD,,FALSE,FALSE,,,20,N,,"20 Regatta Road,Princeton,NJ",2,Parcel,40.34414459,-74.63923754
6580,23.02,33,R-3,0.05,21,RICHARD CT,,FALSE,FALSE,,yes,21,Y,,"21 Richard Court,Princeton,NJ",0.965,range,40.356522,-74.655556
6583,23.02,38,R-3,0.05,31,RICHARD CT,,FALSE,FALSE,,yes,31,Y,,"31 Richard Court,Princeton,NJ",0.965,range,40.356483,-74.65551
6590,2101,2,R1,1.03,160,RIDGEVIEW CIR,,FALSE,FALSE,yes,,160,Y,,"160 Ridgeview Circle,Princeton,NJ",0.965,range,40.377363,-74.688569
6593,2102,24,R1,3,87,RIDGEVIEW CIR,,FALSE,TRUE,yes,,87,Y,,"87 Ridgeview Circle,Princeton,NJ",2,Parcel,40.37411569,-74.68851115
6594,2102,3,R1,0.73,171,RIDGEVIEW CIR,,FALSE,FALSE,yes,,171,Y,,"171 Ridgeview Circle,Princeton,NJ",2,Parcel,40.37683529,-74.68794615
6595,2102,4,R1,0.75,193,RIDGEVIEW CIR,,FALSE,FALSE,yes,,193,Y,,"193 Ridgeview Circle,Princeton,NJ",0.965,range,40.377559,-74.688624
