RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
7519,601,1.0024,CLU,.22,47,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,47,FALSE,,"47 Stonewall Circle,Princeton,NJ",,,,
7520,601,1.0023,CLU,.19,45,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,45,FALSE,,"45 Stonewall Circle,Princeton,NJ",0.965,range,40.380958,-74.673975
7521,601,1.0004,CLU,.16,07,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,07,FALSE,,"07 Stonewall Circle,Princeton,NJ",,,,
7522,602,3,CLU,.21,06,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,06,FALSE,,"06 Stonewall Circle,Princeton,NJ",,,,
7523,602,5,CLU,.17,10,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,10,FALSE,,"10 Stonewall Circle,Princeton,NJ",0.965,0.965,range,range
7524,602,7,CLU,.14,14,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,14,FALSE,,"14 Stonewall Circle,Princeton,NJ",0.965,range,40.380958,-74.673975
7525,602,2,CLU,.17,04,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,04,FALSE,,"04 Stonewall Circle,Princeton,NJ",,,,
7526,602,6,CLU,.14,12,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,12,FALSE,,"12 Stonewall Circle,Princeton,NJ",0.965,0.965,range,range
7527,602,1,CLU,.25,02,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,02,FALSE,,"02 Stonewall Circle,Princeton,NJ",,,,
7528,602,4,CLU,.16,08,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,08,FALSE,,"08 Stonewall Circle,Princeton,NJ",,,,
7529,602,8,CLU,.17,16,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,16,FALSE,,"16 Stonewall Circle,Princeton,NJ",,,,
7530,602,9,CLU,.16,18,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,18,FALSE,,"18 Stonewall Circle,Princeton,NJ",0.965,range,40.380958,-74.673975
7531,602,10,CLU,.21,20,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,20,FALSE,,"20 Stonewall Circle,Princeton,NJ",,,,
7532,602,12,CLU,.26,24,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,24,FALSE,,"24 Stonewall Circle,Princeton,NJ",,,,
7533,602,11,CLU,.16,22,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,22,FALSE,,"22 Stonewall Circle,Princeton,NJ",0.965,0.965,range,range
7535,601,1.0008,CLU,.14,15,"STONEWALL CIR","Princeton Ridge",FALSE,TRUE,,,15,FALSE,,"15 Stonewall Cirlce,Princeton,NJ",0.965,0.965,range,range
7536,4901,10,R1,4.29,88,"STONY BROOK LN",,FALSE,TRUE,yes,,88,TRUE,,"88 Stony Brook Lane,Princeton,NJ",,,,
7537,4901,1,R1,2.17,64,"STONY BROOK LN",,FALSE,TRUE,yes,,64,TRUE,,"64 Stony Brook Lane,Princeton,NJ",0.965,range,40.355463,-74.709553
7538,4901,2,R1,2.41,40,"STONY BROOK LN",,FALSE,TRUE,yes,,40,TRUE,,"40 Stony Brook Lane,Princeton,NJ",0.965,range,40.355175,-74.710458
7539,4901,12,R1,3.22,37,"STONY BROOK LN",,FALSE,TRUE,yes,,37,TRUE,,"37 Stony Brook Lane,Princeton,NJ",,,,
7540,4901,3,R1,2.45,16,"STONY BROOK LN",,FALSE,TRUE,yes,,16,TRUE,,"16 Stony Brook Lane,Princeton,NJ",,,,
7541,4901,13,R1,3.63,15,"STONY BROOK LN",,FALSE,TRUE,yes,,15,TRUE,,"15 Stony Brook Lane,Princeton,NJ",0.965,range,40.355022,-74.711354
7542,4901,11,R1,2.91,63,"STONY BROOK LN",,FALSE,TRUE,yes,,63,TRUE,,"63 Stony Brook Lane,Princeton,NJ",0.965,0.965,range,range
7543,3302,5,R1,2.02,34,"STUART CLOSE",,FALSE,TRUE,yes,,34,TRUE,,"34 Stuart Close,Princeton,NJ",,,,
7544,3302,6,R1,2.31,33,"STUART CLOSE",,FALSE,TRUE,yes,,33,TRUE,,"33 Stuart Close,Princeton,NJ",,,,
7545,2301,3,R1,2.05,1043,"STUART RD",,FALSE,TRUE,yes,,1043,TRUE,,"1043 Stuart Road,Princeton,NJ",0.965,range,40.370187,-74.678521
7546,2301,2,R1,2.05,1025,"STUART RD",,FALSE,TRUE,yes,,1025,TRUE,,"1025 Stuart Road,Princeton,NJ",0.965,range,40.37062,-74.677793
7547,2301,1,R1,4.61,1005,"STUART RD",,FALSE,TRUE,yes,,1005,TRUE,,"1005 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7548,2301,4,R1,2.05,1063,"STUART RD",,FALSE,TRUE,,,1063,TRUE,,"1063 Stuart Road,Princeton,NJ",0.965,range,40.369716,-74.68012
7549,2301,5,R1,2.03,1079,"STUART RD",,FALSE,TRUE,,,1079,TRUE,,"1079 Stuart Road,Princeton,NJ",0.965,range,40.369479,-74.681083
7550,2301,6,R1,2.18,1097,"STUART RD",,FALSE,TRUE,,,1097,TRUE,,"1097 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7551,2301,7,R1,2.02,1131,"STUART RD",,FALSE,TRUE,,,1131,TRUE,,"1131 Stuart Road,Princeton,NJ",0.965,range,40.369342,-74.683762
7552,2301,8,R1,2.00,1137,"STUART RD",,FALSE,TRUE,,,1137,TRUE,,"1137 Stuart Road,Princeton,NJ",,,,
7553,2301,9,R1,2.02,1141,"STUART RD",,FALSE,TRUE,,,1141,TRUE,,"1141 Stuart Road,Princeton,NJ",0.965,range,40.36928,-74.68424
7554,2303,4,R1,2.00,917,"STUART RD",,FALSE,TRUE,,,917,TRUE,,"917 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7555,2303,5,R1,2.00,945,"STUART RD",,FALSE,TRUE,,,945,TRUE,,"945 Stuart Road,Princeton,NJ",0.965,range,40.372704,-74.67527
7556,2303,6,R1,2.01,979,"STUART RD",,FALSE,TRUE,,,979,TRUE,,"979 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7557,3601,1,,36.04,930,"STUART RD",,FALSE,FALSE,yes,,930,FALSE,,"930 Stuart Road,Princeton,NJ",,,,
7558,3601,1,R1,8.0,1325,"STUART RD",,FALSE,FALSE,yes,,1325,TRUE,,"1325 Stuart Road,Princeton,NJ",,,,
7559,3602,6,R1,.04,1288,"STUART RD",,FALSE,FALSE,yes,,1288,TRUE,,"1288 Stuart Road,Princeton,NJ",,,,
7560,3602,5,R1,2.00,1324,"STUART RD",,FALSE,TRUE,yes,,1324,TRUE,,"1324 Stuart Road,Princeton,NJ",,,,
7561,3701,9,R1,2.04,1147,"STUART RD",,FALSE,TRUE,,,1147,TRUE,,"1147 Stuart Road,Princeton,NJ",,,,
7562,3701,8,R1,2.18,1163,"STUART RD",,FALSE,TRUE,yes,,1163,TRUE,,"1163 Stuart Road,Princeton,NJ",0.965,range,40.369083,-74.685333
7563,3701,7,R1,2.33,1177,"STUART RD",,FALSE,TRUE,yes,,1177,TRUE,,"1177 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7564,3701,6,R1,2.97,1201,"STUART RD",,FALSE,TRUE,,,1201,TRUE,,"1201 Stuart Road,Princeton,NJ",0.965,range,40.368622,-74.687151
7565,3701,3,R1,2.01,1267,"STUART RD",,FALSE,TRUE,yes,,1267,TRUE,,"1267 Stuart Road,Princeton,NJ",,,,
7566,3701,2,R1,2.01,1245,"STUART RD",,FALSE,TRUE,yes,,1245,TRUE,,"1245 Stuart Road,Princeton,NJ",0.965,0.965,range,range
7567,3701,1,R1,2.01,1221,"STUART RD",,FALSE,TRUE,,,1221,TRUE,,"1221 Stuart Road,Princeton,NJ",0.965,range,40.368303,-74.68797
7568,3801,3,R1,4.26,980,"STUART RD",,FALSE,TRUE,yes,,980,TRUE,,"980 Stuart Road,Princeton,NJ",0.965,range,40.371904,-74.675714
7569,3801,2,,2.0,960,"STUART RD",,FALSE,FALSE,,,960,FALSE,,"960 Stuart Road,Princeton,NJ",,,,
7570,3801,1,R1,2.13,944,"STUART RD",,FALSE,TRUE,,,944,TRUE,,"944 Stuart Road,Princeton,NJ",,,,
7571,3802,3,R1,2.24,1026,"STUART RD",,FALSE,TRUE,yes,,1026,TRUE,,"1026 Stuart Road,Princeton,NJ",0.965,range,40.370847,-74.677411
7572,3802,1,R1,2.39,994,"STUART RD",,FALSE,TRUE,yes,,994,TRUE,,"994 Stuart Road,Princeton,NJ",0.965,range,40.371543,-74.676178
7573,3802,15,R1,2.01,1154,"STUART RD",,FALSE,TRUE,yes,,1154,TRUE,,"1154 Stuart Road,Princeton,NJ",0.965,range,40.368868,-74.685976
7574,3802,2,R1,2.24,1010,"STUART RD",,FALSE,TRUE,yes,,1010,TRUE,,"1010 Stuart Road,Princeton,NJ",0.965,range,40.371293,-74.676661
7575,3802,4,R1,2.02,1066,"STUART RD",,FALSE,TRUE,yes,,1066,TRUE,,"1066 Stuart Road,Princeton,NJ",0.965,range,40.36974,-74.680075
7576,3802,5,R1,2.15,1090,"STUART RD",,FALSE,TRUE,,,1090,TRUE,,"1090 Stuart Road,Princeton,NJ",0.965,range,40.36942,-74.681716
7577,3802,6,R1,2.03,1120,"STUART RD",,FALSE,TRUE,,,1120,TRUE,,"1120 Stuart Road,Princeton,NJ",,,,
7578,3901,4,RB,1.01,916,"STUART RD",,FALSE,TRUE,,,916,TRUE,,"916 Stuart Road,Princeton,NJ",,,,
7579,3901,4,,2.01,910,"STUART RD",,FALSE,FALSE,,,910,FALSE,,"910 Stuart Road,Princeton,NJ",,,,
7583,4201,10,R2,.53,213,"STUART RD EAST",,FALSE,FALSE,,,213,TRUE,,"213 Stuart Road East,Princeton,NJ",,,,
7585,4202,6,R2,.62,212,"STUART RD EAST",,FALSE,FALSE,,,212,TRUE,,"212 Stuart Road East,Princeton,NJ",,,,
7586,4202,5,R2,.63,200,"STUART RD EAST",,FALSE,FALSE,,,200,TRUE,,"200 Stuart Road East,Princeton,NJ",,,,
7587,4202,7,R2,.66,224,"STUART RD EAST",,FALSE,FALSE,,,224,TRUE,,"224 Stuart Road East,Princeton,NJ",,,,
7588,3302,4,R1,2.31,1864,"STUART RD WEST",,FALSE,TRUE,yes,,1864,TRUE,,"1864 Stuart Road West,Princeton,NJ",,,,
7589,3302,7,R1,2.01,1834,"STUART RD WEST",,FALSE,TRUE,yes,,1834,TRUE,,"1834 Stuart Road West,Princeton,NJ",,,,
7590,3302,3,R1,2.18,1888,"STUART RD WEST",,FALSE,TRUE,yes,,1888,TRUE,,"1888 Stuart Road West,Princeton,NJ",,,,
7591,3303,1,R1,2.11,1873,"STUART RD WEST",,FALSE,TRUE,,,1873,TRUE,,"1873 Stuart Road West,Princeton,NJ",,,,
7592,3303,5,R1,2.10,1781,"STUART RD WEST",,FALSE,TRUE,yes,,1781,TRUE,,"1781 Stuart Road West,Princeton,NJ",,,,
7593,3303,2,R1,2.01,1851,"STUART RD WEST",,FALSE,TRUE,,,1851,TRUE,,"1851 Stuart Road West,Princeton,NJ",,,,
7594,3303,3,R1,2.07,1827,"STUART RD WEST",,FALSE,TRUE,,,1827,TRUE,,"1827 Stuart Road West,Princeton,NJ",,,,
7595,3303,4,R1,2.12,1805,"STUART RD WEST",,FALSE,TRUE,,,1805,TRUE,,"1805 Stuart Road West,Princeton,NJ",,,,
7596,3303,4,R1,2.12,1781,"STUART RD WEST",,FALSE,TRUE,,,1781,TRUE,,"1781 Stuart Road West,Princeton,NJ",,,,
7597,3401,1.0002,R1,10.26,1759,"STUART RD WEST",,FALSE,TRUE,yes,,1759,TRUE,,"1759 Stuart Road West,Princeton,NJ",,,,
7598,3401,1.0003,RA,10.00,1735,"STUART RD WEST",,FALSE,TRUE,yes,,1735,TRUE,,"1735 Stuart Road West,Princeton,NJ",,,,
7599,3401,1.0004,R1,2.87,1742,"STUART RD WEST",,FALSE,TRUE,yes,,1742,TRUE,,"1742 Stuart Road West,Princeton,NJ",,,,
7600,3401,1.02,R1,8.26,1759,"STUART RD WEST",,FALSE,TRUE,yes,,1759,TRUE,,"1759 Stuart Road West,Princeton,NJ",,,,
7601,3401,1.04,R1,.87,1742,"STUART RD WEST",,FALSE,FALSE,yes,,1742,TRUE,,"1742 Stuart Road West,Princeton,NJ",,,,
7602,3401,1.03,R1,10.00,1735,"STUART RD WEST",,FALSE,TRUE,yes,,1735,TRUE,,"1735 Stuart Road West,Princeton,NJ",,,,
7603,4201,9,R2,.64,227,"STUART RDAST",,FALSE,FALSE,,,227,TRUE,,"227 Stuart Roadast,Princeton,NJ",,,,
7604,56.03,167,R-2,.35,46,"STURGES WAY",,FALSE,FALSE,,yes,46,TRUE,,"46 Sturges Way,Princeton,NJ",0.965,range,40.354833,-74.639337
7605,56.03,163,R-2,.33,16,"STURGES WAY",,FALSE,FALSE,,yes,16,TRUE,,"16 Sturges Way,Princeton,NJ",0.965,range,40.355221,-74.639032
7606,56.03,164,R-2,.29,24,"STURGES WAY",,FALSE,FALSE,,yes,24,TRUE,,"24 Sturges Way,Princeton,NJ",,,,
7607,56.03,165,R-2,.29,32,"STURGES WAY",,FALSE,FALSE,,yes,32,TRUE,,"32 Sturges Way,Princeton,NJ",0.965,range,40.355009,-74.639158
7608,56.03,166,R-2,.31,42,"STURGES WAY",,FALSE,FALSE,,yes,42,TRUE,,"42 Sturges Way,Princeton,NJ",0.965,range,40.354879,-74.639282
7609,56.03,168,R-2,.28,52,"STURGES WAY",,FALSE,FALSE,,yes,52,TRUE,,"52 Sturges Way,Princeton,NJ",0.965,range,40.354776,-74.639427
7610,8701,2,R5,.88,121,"SYCAMORE RD",,FALSE,TRUE,,,121,TRUE,,"121 Sycamore Road,Princeton,NJ",0.965,range,40.34977,-74.638558
7611,8701,4,R5,.58,151,"SYCAMORE RD",,FALSE,TRUE,,,151,TRUE,,"151 Sycamore Road,Princeton,NJ",,,,
7612,8701,3,R5,.51,139,"SYCAMORE RD",,FALSE,TRUE,,,139,TRUE,,"139 Sycamore Road,Princeton,NJ",0.965,range,40.351054,-74.636747
7613,8702,26,R5,.18,34,"SYCAMORE RD",,FALSE,FALSE,,,34,TRUE,,"34 Sycamore Road,Princeton,NJ",0.965,range,40.348907,-74.640618
7614,8702,25,R5,.18,40,"SYCAMORE RD",,FALSE,FALSE,,,40,TRUE,,"40 Sycamore Road,Princeton,NJ",0.965,range,40.348988,-74.640487
7615,8702,24,R5,.18,44,"SYCAMORE RD",,FALSE,FALSE,,,44,TRUE,,"44 Sycamore Road,Princeton,NJ",,,,
7616,8702,27,,,64,"SYCAMORE RD",,FALSE,FALSE,,,64,FALSE,,"64 Sycamore Road,Princeton,NJ",0.965,range,40.349311,-74.639961
7617,8702,23,R5,.18,48,"SYCAMORE RD",,FALSE,FALSE,,,48,TRUE,,"48 Sycamore Road,Princeton,NJ",0.965,0.965,range,range
7618,8702,22,R5,.23,54,"SYCAMORE RD",,FALSE,FALSE,,,54,TRUE,,"54 Sycamore Road,Princeton,NJ",0.965,range,40.349176,-74.64018
7619,8702,21,R5,.22,60,"SYCAMORE RD",Consolidated,FALSE,FALSE,,,60,TRUE,,"60 Sycamore Road,Princeton,NJ",,,,
7620,8702,19,R5,.41,76,"SYCAMORE RD",,FALSE,FALSE,,,76,TRUE,,"76 Sycamore Road,Princeton,NJ",0.965,range,40.349473,-74.639697
7621,8705,14,R5,.34,100,"SYCAMORE RD",,FALSE,FALSE,,,100,TRUE,,"100 Sycamore Road,Princeton,NJ",0.965,range,40.34977,-74.638558
7622,8705,13,R5,.43,112,"SYCAMORE RD",,FALSE,FALSE,,,112,TRUE,,"112 Sycamore Road,Princeton,NJ",0.965,0.965,range,range
7623,8706,3,R5,.49,134,"SYCAMORE RD",,FALSE,FALSE,,,134,TRUE,,"134 Sycamore Road,Princeton,NJ",0.965,range,40.351112,-74.636663
7624,8706,2,R5,.50,144,"SYCAMORE RD",,FALSE,TRUE,,,144,TRUE,,"144 Sycamore Road,Princeton,NJ",0.965,range,40.351216,-74.636457
7625,8706,1,R5,.57,160,"SYCAMORE RD",,FALSE,TRUE,,,160,TRUE,,"160 Sycamore Road,Princeton,NJ",,,,
7626,9503,3,R1,2.00,28,"TALBOT LN",,FALSE,TRUE,,,28,TRUE,,"28 Talbot Lane,Princeton,NJ",0.965,0.965,range,range
7627,9503,2,R1,2.00,54,"TALBOT LN",,FALSE,TRUE,,,54,TRUE,,"54 Talbot Lane,Princeton,NJ",,,,
7628,9504,5,R1,2.00,35,"TALBOT LN",,FALSE,TRUE,,,35,TRUE,,"35 Talbot Lane,Princeton,NJ",0.965,range,40.321413,-74.689258
7629,9504,6,R1,2.00,59,"TALBOT LN",,FALSE,TRUE,,,59,TRUE,,"59 Talbot Lane,Princeton,NJ",0.965,range,40.321206,-74.689842
7630,8401,13,CLU,.60,18,"TARKINGTON CT","Russell Estates",FALSE,TRUE,yes,,18,FALSE,,"18 Tarkington Court,Princeton,NJ",,,,
7631,8401,12,CLU,.49,16,"TARKINGTON CT","Russell Estates",FALSE,TRUE,yes,,16,FALSE,,"16 Tarkington Court,Princeton,NJ",0.965,0.965,range,range
7632,8401,10,CLU,.80,17,"TARKINGTON CT","Russell Estates",FALSE,TRUE,yes,,17,FALSE,,"17 Tarkington Court,Princeton,NJ",,,,
7633,8401,11,CLU,.60,15,"TARKINGTON CT","Russell Estates",FALSE,TRUE,yes,,15,FALSE,,"15 Tarkington Court,Princeton,NJ",,,,
7634,7306,7,R7,.24,66,"TEEAR PL",,FALSE,FALSE,,,66,TRUE,,"66 TeeAr Place,Princeton,NJ",,,,
7635,7306,6,R7,.32,72,"TEEAR PL",,FALSE,TRUE,,,72,TRUE,,"72 TeeAr Place,Princeton,NJ",,,,
7636,7306,8,R7,.24,62,"TEEAR PL",,FALSE,FALSE,,,62,TRUE,,"62 TeeAr Place,Princeton,NJ",,,,
7637,7306,9,R7,.24,56,"TEEAR PL",,FALSE,FALSE,,,56,TRUE,,"56 TeeAr Place,Princeton,NJ",,,,
7638,7306,14,R7,.22,28,"TEEAR PL",,FALSE,FALSE,,,28,TRUE,,"28 TeeAr Place,Princeton,NJ",,,,
7639,7306,10,R7,.24,50,"TEEAR PL",,FALSE,FALSE,,,50,TRUE,,"50 TeeAr Place,Princeton,NJ",,,,
7640,7306,13,R7,.24,34,"TEEAR PL",,FALSE,FALSE,,,34,TRUE,,"34 TeeAr Place,Princeton,NJ",,,,
7641,7306,11,R7,.24,44,"TEEAR PL",,FALSE,FALSE,,,44,TRUE,,"44 TeeAr Place,Princeton,NJ",,,,
7642,7306,12,R7,.24,38,"TEEAR PL",,FALSE,FALSE,,,38,TRUE,,"38 TeeAr Place,Princeton,NJ",,,,
7643,7309,1,R7,.24,41,"TEEAR PL",,FALSE,FALSE,,,41,TRUE,,"41 TeeAr Place,Princeton,NJ",,,,
7644,32.08,153,R-2,.22,14,"TEE-AR PL",,FALSE,FALSE,,yes,14,TRUE,,"14 Tee-Ar Place,Princeton,NJ",,,,
7645,32.08,154,R-2,.22,18,"TEE-AR PL",,FALSE,FALSE,,yes,18,TRUE,,"18 Tee-Ar Place,Princeton,NJ",,,,
7646,32.08,151,R-2,.22,2,"TEE-AR PL",,FALSE,FALSE,,yes,2,TRUE,,"2 Tee-Ar Place,Princeton,NJ",,,,
7647,32.08,152,R-2,.22,8,"TEE-AR PL",,FALSE,FALSE,,yes,8,TRUE,,"8 Tee-Ar Place,Princeton,NJ",,,,
7652,5502,9,R5,.72,414,"TERHUNE RD",,FALSE,TRUE,,,414,TRUE,,"414 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7653,5502,11,R5,.74,430,"TERHUNE RD",,FALSE,TRUE,,,430,TRUE,,"430 Terhune Road,Princeton,NJ",0.965,range,40.368147,-74.649404
7654,5502,7,R5,.67,396,"TERHUNE RD",,FALSE,TRUE,,,396,TRUE,,"396 Terhune Road,Princeton,NJ",,,,
7655,5502,10,R5,.70,422,"TERHUNE RD",,FALSE,TRUE,,,422,TRUE,,"422 Terhune Road,Princeton,NJ",0.965,range,40.367768,-74.650194
7656,5502,8,R5,.70,406,"TERHUNE RD",,FALSE,TRUE,,,406,TRUE,,"406 Terhune Road,Princeton,NJ",,,,
7657,5502,12,R5,.61,438,"TERHUNE RD",,FALSE,TRUE,,,438,TRUE,,"438 Terhune Road,Princeton,NJ",0.965,range,40.368554,-74.648844
7658,5502,6,R5,.64,388,"TERHUNE RD",,FALSE,TRUE,,,388,TRUE,,"388 Terhune Road,Princeton,NJ",0.965,range,40.366296,-74.653448
7659,5601,5,R2,1.50,526,"TERHUNE RD",,FALSE,TRUE,,,526,TRUE,,"526 Terhune Road,Princeton,NJ",,,,
7660,5601,13,R5,.97,450,"TERHUNE RD",,FALSE,TRUE,,,450,TRUE,,"450 Terhune Road,Princeton,NJ",0.965,range,40.369052,-74.648055
7661,5601,6,R2,1.50,508,"TERHUNE RD",,FALSE,TRUE,,,508,TRUE,,"508 Terhune Road,Princeton,NJ",0.965,range,40.370704,-74.646204
7664,7001,1,R6,.43,11,"TERHUNE RD",,FALSE,TRUE,,,11,TRUE,,"11 Terhune Road,Princeton,NJ",0.965,range,40.362235,-74.663841
7665,7001,2,R6,.36,27,"TERHUNE RD",,FALSE,TRUE,,,27,TRUE,,"27 Terhune Road,Princeton,NJ",0.965,range,40.363092,-74.662989
7666,7001,17,R6,.24,89,"TERHUNE RD",,FALSE,FALSE,,,89,TRUE,,"89 Terhune Road,Princeton,NJ",0.965,range,40.364036,-74.661153
7667,7006,1,R6,.27,14,"TERHUNE RD",,FALSE,TRUE,yes,,14,TRUE,,"14 Terhune Road,Princeton,NJ",0.965,range,40.362264,-74.663778
7668,7006,2,R6,.30,22,"TERHUNE RD",,FALSE,TRUE,yes,,22,TRUE,,"22 Terhune Road,Princeton,NJ",0.965,range,40.362585,-74.663471
7669,7006,24,R6,.25,28,"TERHUNE RD",,FALSE,TRUE,,,28,TRUE,,"28 Terhune Road,Princeton,NJ",0.965,range,40.362842,-74.663306
7670,7006,23,R6,.25,38,"TERHUNE RD",,FALSE,TRUE,,,38,TRUE,,"38 Terhune Road,Princeton,NJ",0.965,range,40.363078,-74.663003
7671,7006,21,R6,.29,52,"TERHUNE RD",,FALSE,TRUE,,,52,TRUE,,"52 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7672,7006,22,R6,.26,46,"TERHUNE RD",,FALSE,TRUE,,,46,TRUE,,"46 Terhune Road,Princeton,NJ",0.965,range,40.363247,-74.662737
7673,7006,20,R6,.25,58,"TERHUNE RD",,FALSE,TRUE,,,58,TRUE,,"58 Terhune Road,Princeton,NJ",0.965,range,40.363468,-74.662408
7674,7006,8,R6,3.00,82,"TERHUNE RD",,TRUE,TRUE,,,82,TRUE,,"82 Terhune Road,Princeton,NJ",0.965,range,40.363914,-74.661467
7675,7007,16,R6,.30,152,"TERHUNE RD",,FALSE,TRUE,,,152,TRUE,,"152 Terhune Road,Princeton,NJ",,,,
7676,7007,14,R6,.26,144,"TERHUNE RD",,FALSE,TRUE,,,144,TRUE,,"144 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7677,7007,12,R6,.30,158,"TERHUNE RD",,FALSE,TRUE,,,158,TRUE,,"158 Terhune Road,Princeton,NJ",,,,
7678,7008,1,R6,.31,170,"TERHUNE RD",,FALSE,TRUE,,,170,TRUE,,"170 Terhune Road,Princeton,NJ",,,,
7679,7008,13,R6,.28,178,"TERHUNE RD",,FALSE,TRUE,,,178,TRUE,,"178 Terhune Road,Princeton,NJ",0.965,range,40.36474,-74.658391
7680,7008,12,R6,.34,194,"TERHUNE RD",,FALSE,TRUE,,,194,TRUE,,"194 Terhune Road,Princeton,NJ",0.965,range,40.364888,-74.657908
7681,7009,5,R6,1.50,149,"TERHUNE RD",,FALSE,TRUE,,,149,TRUE,,"149 Terhune Road,Princeton,NJ",0.965,range,40.364568,-74.659049
7682,7009,6,R6,.45,159,"TERHUNE RD",,FALSE,TRUE,,,159,TRUE,,"159 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7683,7009,9,R6,.29,185,"TERHUNE RD",,FALSE,TRUE,,,185,TRUE,,"185 Terhune Road,Princeton,NJ",0.965,range,40.364823,-74.658122
7684,7009,8,R6,.29,177,"TERHUNE RD",,FALSE,TRUE,,,177,TRUE,,"177 Terhune Road,Princeton,NJ",,,,
7685,7009,7,R6,.29,169,"TERHUNE RD",,FALSE,TRUE,,,169,TRUE,,"169 Terhune Road,Princeton,NJ",,,,
7686,7009,10,R6,.29,193,"TERHUNE RD",,FALSE,TRUE,,,193,TRUE,,"193 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7687,7201,12,R6,.37,210,"TERHUNE RD",,FALSE,TRUE,,,210,TRUE,,"210 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7688,7201,10,R6,.44,228,"TERHUNE RD",,FALSE,TRUE,,,228,TRUE,,"228 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7689,7201,11,R6,.49,220,"TERHUNE RD",,FALSE,FALSE,,,220,TRUE,,"220 Terhune Road,Princeton,NJ",0.965,range,40.36502,-74.657233
7690,7208,7,R6,.25,235,"TERHUNE RD",,FALSE,TRUE,,,235,TRUE,,"235 Terhune Road,Princeton,NJ",0.965,range,40.365086,-74.657016
7691,7208,6,R6,.23,229,"TERHUNE RD",,FALSE,FALSE,,,229,TRUE,,"229 Terhune Road,Princeton,NJ",0.965,range,40.365058,-74.657109
7692,7208,5,R6,.23,223,"TERHUNE RD",,FALSE,FALSE,,,223,TRUE,,"223 Terhune Road,Princeton,NJ",,,,
7693,7208,4,R6,.23,217,"TERHUNE RD",,FALSE,FALSE,,,217,TRUE,,"217 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7694,7401,5,R5,.49,389,"TERHUNE RD",,FALSE,FALSE,,,389,TRUE,,"389 Terhune Road,Princeton,NJ",0.965,range,40.366327,-74.653395
7695,7401,4,R5,.50,375,"TERHUNE RD",,FALSE,TRUE,,,375,TRUE,,"375 Terhune Road,Princeton,NJ",0.965,range,40.365796,-74.654413
7696,7402,5,R5,.51,415,"TERHUNE RD",,FALSE,TRUE,,,415,TRUE,,"415 Terhune Road,Princeton,NJ",0.965,range,40.367768,-74.650194
7697,7402,10,R5,.52,455,"TERHUNE RD",,FALSE,TRUE,,,455,TRUE,,"455 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7698,7402,9,R5,.51,447,"TERHUNE RD",,FALSE,TRUE,,,447,TRUE,,"447 Terhune Road,Princeton,NJ",0.965,range,40.368674,-74.648628
7699,7402,8,R5,.52,439,"TERHUNE RD",,FALSE,TRUE,,,439,TRUE,,"439 Terhune Road,Princeton,NJ",0.965,range,40.368437,-74.648979
7700,7402,6,R5,.56,423,"TERHUNE RD",,FALSE,TRUE,,,423,TRUE,,"423 Terhune Road,Princeton,NJ",0.965,range,40.367977,-74.649661
7701,7402,4,R5,.52,405,"TERHUNE RD",,FALSE,TRUE,,,405,TRUE,,"405 Terhune Road,Princeton,NJ",0.965,0.965,range,range
7702,7402,7,R5,.52,431,"TERHUNE RD",,FALSE,TRUE,,,431,TRUE,,"431 Terhune Road,Princeton,NJ",,,,
7703,5502,5,OR2,9.26,29,"THANET RD",,FALSE,FALSE,,,29,FALSE,,"29 Thanet Road,Princeton,NJ",,,,
7704,5502,4,OR2,13.02,100,"THANET RD",,FALSE,FALSE,,,100,FALSE,,"100 Thanet Road,Princeton,NJ",,,,
